transaction_id,date,timestamp,store_id,customer_id,product_id,category,quantity,unit_price,total_amount,discount_percent,final_amount,payment_method
T018918,2024-08-14,2024-08-14 18:56:34,STORE_06,CUST_0003,P017,Groceries,3,30.71,92.13,0.0,92.13,Debit Card
T018919,2024-08-14,2024-08-14 20:41:53,STORE_02,CUST_0327,P042,Sports,2,271.58,543.16,0.0,543.16,Mobile Pay
T018920,2024-08-14,2024-08-14 19:37:37,STORE_03,CUST_0344,P001,Electronics,3,138.32,414.96,0.0,414.96,Debit Card
T018921,2024-08-14,2024-08-14 08:20:51,STORE_04,CUST_0976,P030,Groceries,3,15.28,45.84,0.0,45.84,Mobile Pay
T018922,2024-08-14,2024-08-14 20:09:15,STORE_01,CUST_0339,P005,Home & Garden,1,41.08,41.08,0.0,41.08,Credit Card
T018923,2024-08-14,2024-08-14 18:41:35,STORE_08,CUST_0079,P033,Clothing,2,121.43,242.86,18.96,196.82,Mobile Pay
T018924,2024-08-14,2024-08-14 15:46:47,STORE_04,CUST_0377,P014,Clothing,4,190.49,761.96,0.0,761.96,Credit Card
T018925,2024-08-14,2024-08-14 12:21:31,STORE_10,CUST_0666,P010,Home & Garden,7,304.21,2129.47,0.0,2129.47,Cash
T018926,2024-08-14,2024-08-14 13:47:07,STORE_08,CUST_0292,P005,Home & Garden,2,43.97,87.94,0.0,87.94,Credit Card
T018927,2024-08-14,2024-08-14 14:10:15,STORE_02,CUST_0146,P004,Sports,1,50.84,50.84,0.0,50.84,Debit Card
T018928,2024-08-14,2024-08-14 18:17:45,STORE_01,CUST_0357,P011,Electronics,2,1601.32,3202.64,0.0,3202.64,Cash
T018929,2024-08-14,2024-08-14 16:03:53,STORE_09,CUST_0547,P011,Electronics,1,1566.85,1566.85,0.0,1566.85,Mobile Pay
T018930,2024-08-14,2024-08-14 22:28:33,STORE_06,CUST_0230,P016,Home & Garden,3,80.4,241.2,0.0,241.2,Cash
T018931,2024-08-14,2024-08-14 08:07:37,STORE_07,CUST_0798,P015,Groceries,5,9.61,48.05,13.73,41.45,Cash
T018932,2024-08-14,2024-08-14 21:21:07,STORE_05,CUST_0729,P047,Sports,1,183.52,183.52,0.0,183.52,Debit Card
T018933,2024-08-14,2024-08-14 19:15:08,STORE_06,CUST_0641,P032,Electronics,1,1280.82,1280.82,17.35,1058.54,Debit Card
T018934,2024-08-14,2024-08-14 22:22:09,STORE_09,CUST_0022,P021,Groceries,6,44.66,267.96,0.0,267.96,Cash
T018935,2024-08-14,2024-08-14 09:03:22,STORE_10,CUST_0785,P014,Clothing,2,197.64,395.28,7.44,365.87,Mobile Pay
T018936,2024-08-15,2024-08-15 12:54:14,STORE_04,CUST_0991,P026,Electronics,5,1895.54,9477.7,0.0,9477.7,Credit Card
T018937,2024-08-15,2024-08-15 08:21:57,STORE_06,CUST_0472,P023,Groceries,3,33.51,100.53,0.0,100.53,Cash
T018938,2024-08-15,2024-08-15 19:55:40,STORE_06,CUST_0299,P024,Electronics,7,173.07,1211.49,0.0,1211.49,Mobile Pay
T018939,2024-08-15,2024-08-15 09:26:58,STORE_03,CUST_0607,P026,Electronics,3,1699.56,5098.68,0.0,5098.68,Debit Card
T018940,2024-08-15,2024-08-15 22:51:03,STORE_07,CUST_0126,P033,Clothing,3,111.57,334.71,0.0,334.71,Credit Card
T018941,2024-08-15,2024-08-15 16:26:52,STORE_03,CUST_0217,P028,Home & Garden,8,357.32,2858.56,0.0,2858.56,Mobile Pay
T018942,2024-08-15,2024-08-15 17:57:53,STORE_05,CUST_0418,P046,Clothing,3,66.2,198.6,0.0,198.6,Mobile Pay
T018943,2024-08-15,2024-08-15 18:14:13,STORE_05,CUST_0874,P012,Clothing,10,150.98,1509.8,0.0,1509.8,Credit Card
T018944,2024-08-15,2024-08-15 22:35:59,STORE_01,CUST_0514,P014,Clothing,7,195.75,1370.25,0.0,1370.25,Cash
T018945,2024-08-15,2024-08-15 09:50:57,STORE_07,CUST_0330,P023,Groceries,3,32.66,97.98,0.0,97.98,Mobile Pay
T018946,2024-08-15,2024-08-15 11:15:21,STORE_04,CUST_0823,P024,Electronics,8,168.75,1350.0,0.0,1350.0,Debit Card
T018947,2024-08-15,2024-08-15 14:15:52,STORE_07,CUST_0362,P043,Groceries,4,13.86,55.44,0.0,55.44,Credit Card
T018948,2024-08-15,2024-08-15 15:43:05,STORE_04,CUST_0685,P010,Home & Garden,2,304.64,609.28,0.0,609.28,Debit Card
T018949,2024-08-15,2024-08-15 18:15:52,STORE_09,CUST_0319,P006,Electronics,1,498.37,498.37,14.64,425.42,Cash
T018950,2024-08-15,2024-08-15 11:25:31,STORE_05,CUST_0022,P004,Sports,8,52.88,423.04,0.0,423.04,Cash
T018951,2024-08-15,2024-08-15 12:55:45,STORE_09,CUST_0400,P030,Groceries,10,14.32,143.2,0.0,143.2,Mobile Pay
T018952,2024-08-15,2024-08-15 16:12:00,STORE_02,CUST_0940,P031,Groceries,3,34.29,102.87,0.0,102.87,Debit Card
T018953,2024-08-15,2024-08-15 11:20:51,STORE_10,CUST_0280,P040,Home & Garden,1,146.7,146.7,0.0,146.7,Debit Card
T018954,2024-08-15,2024-08-15 21:41:23,STORE_09,CUST_0817,P040,Home & Garden,2,145.5,291.0,0.0,291.0,Credit Card
T018955,2024-08-15,2024-08-15 20:30:45,STORE_09,CUST_0237,P049,Sports,3,136.59,409.77,0.0,409.77,Cash
T018956,2024-08-15,2024-08-15 20:07:35,STORE_06,CUST_0516,P020,Home & Garden,3,64.84,194.52,0.0,194.52,Debit Card
T018957,2024-08-15,2024-08-15 09:41:48,STORE_01,CUST_0882,P022,Sports,1,262.09,262.09,0.0,262.09,Mobile Pay
T018958,2024-08-15,2024-08-15 20:19:09,STORE_03,CUST_0784,P044,Home & Garden,2,227.87,455.74,0.0,455.74,Cash
T018959,2024-08-15,2024-08-15 19:09:46,STORE_02,CUST_0892,P017,Groceries,1,28.97,28.97,0.0,28.97,Credit Card
T018960,2024-08-15,2024-08-15 14:10:52,STORE_03,CUST_0234,P039,Electronics,1,1540.16,1540.16,10.04,1385.48,Cash
T018961,2024-08-15,2024-08-15 17:31:50,STORE_09,CUST_0070,P042,Sports,3,287.79,863.37,0.0,863.37,Debit Card
T018962,2024-08-15,2024-08-15 15:03:59,STORE_04,CUST_0136,P016,Home & Garden,2,68.2,136.4,0.0,136.4,Cash
T018963,2024-08-15,2024-08-15 16:24:38,STORE_07,CUST_0298,P029,Groceries,9,12.22,109.98,0.0,109.98,Mobile Pay
T018964,2024-08-15,2024-08-15 22:15:35,STORE_10,CUST_0625,P044,Home & Garden,8,221.9,1775.2,16.67,1479.22,Cash
T018965,2024-08-15,2024-08-15 20:49:33,STORE_06,CUST_0768,P010,Home & Garden,1,311.2,311.2,0.0,311.2,Debit Card
T018966,2024-08-15,2024-08-15 10:06:01,STORE_08,CUST_0678,P014,Clothing,2,189.5,379.0,0.0,379.0,Debit Card
T018967,2024-08-15,2024-08-15 13:36:17,STORE_07,CUST_0721,P023,Groceries,8,32.15,257.2,0.0,257.2,Mobile Pay
T018968,2024-08-15,2024-08-15 15:10:40,STORE_01,CUST_0788,P010,Home & Garden,9,278.87,2509.83,0.0,2509.83,Mobile Pay
T018969,2024-08-15,2024-08-15 19:48:33,STORE_01,CUST_0639,P009,Sports,3,144.91,434.73,0.0,434.73,Debit Card
T018970,2024-08-15,2024-08-15 11:38:46,STORE_07,CUST_0597,P004,Sports,2,52.06,104.12,0.0,104.12,Cash
T018971,2024-08-15,2024-08-15 11:22:10,STORE_03,CUST_0266,P024,Electronics,2,169.96,339.92,0.0,339.92,Mobile Pay
T018972,2024-08-15,2024-08-15 11:31:20,STORE_03,CUST_0482,P030,Groceries,3,14.59,43.77,7.83,40.34,Debit Card
T018973,2024-08-15,2024-08-15 16:13:09,STORE_09,CUST_0543,P050,Clothing,3,186.52,559.56,0.0,559.56,Mobile Pay
T018974,2024-08-15,2024-08-15 11:30:10,STORE_10,CUST_0812,P023,Groceries,3,33.74,101.22,0.0,101.22,Debit Card
T018975,2024-08-15,2024-08-15 08:53:02,STORE_01,CUST_0828,P006,Electronics,2,509.53,1019.06,0.0,1019.06,Debit Card
T018976,2024-08-15,2024-08-15 21:12:19,STORE_09,CUST_0533,P008,Sports,8,83.98,671.84,14.88,571.9,Mobile Pay
T018977,2024-08-15,2024-08-15 21:56:13,STORE_03,CUST_0777,P003,Clothing,2,166.25,332.5,0.0,332.5,Mobile Pay
T018978,2024-08-15,2024-08-15 13:13:59,STORE_04,CUST_0550,P011,Electronics,3,1442.23,4326.69,7.73,3992.41,Debit Card
T018979,2024-08-15,2024-08-15 15:29:09,STORE_04,CUST_0698,P005,Home & Garden,1,42.15,42.15,0.0,42.15,Credit Card
T018980,2024-08-15,2024-08-15 12:57:09,STORE_02,CUST_0669,P020,Home & Garden,1,65.76,65.76,0.0,65.76,Mobile Pay
T018981,2024-08-15,2024-08-15 13:52:28,STORE_10,CUST_0332,P040,Home & Garden,3,152.75,458.25,0.0,458.25,Cash
T018982,2024-08-15,2024-08-15 14:48:33,STORE_03,CUST_0140,P042,Sports,2,249.75,499.5,0.0,499.5,Debit Card
T018983,2024-08-15,2024-08-15 18:28:11,STORE_05,CUST_0915,P028,Home & Garden,3,312.27,936.81,0.0,936.81,Mobile Pay
T018984,2024-08-15,2024-08-15 15:07:37,STORE_03,CUST_0728,P042,Sports,2,269.31,538.62,0.0,538.62,Cash
T018985,2024-08-15,2024-08-15 20:05:44,STORE_10,CUST_0768,P049,Sports,1,139.81,139.81,0.0,139.81,Mobile Pay
T018986,2024-08-15,2024-08-15 21:34:24,STORE_08,CUST_0196,P047,Sports,1,162.05,162.05,0.0,162.05,Mobile Pay
T018987,2024-08-15,2024-08-15 20:03:32,STORE_10,CUST_0269,P022,Sports,1,292.72,292.72,0.0,292.72,Credit Card
T018988,2024-08-15,2024-08-15 12:22:38,STORE_02,CUST_0728,P012,Clothing,1,154.38,154.38,0.0,154.38,Cash
T018989,2024-08-15,2024-08-15 12:05:03,STORE_03,CUST_0641,P034,Clothing,1,47.62,47.62,0.0,47.62,Mobile Pay
T018990,2024-08-15,2024-08-15 22:31:15,STORE_07,CUST_0842,P040,Home & Garden,2,157.3,314.6,0.0,314.6,Debit Card
T018991,2024-08-15,2024-08-15 22:58:08,STORE_03,CUST_0050,P048,Sports,1,155.25,155.25,0.0,155.25,Mobile Pay
T018992,2024-08-15,2024-08-15 17:22:38,STORE_05,CUST_0767,P044,Home & Garden,3,202.86,608.58,0.0,608.58,Credit Card
T018993,2024-08-15,2024-08-15 08:39:09,STORE_10,CUST_0394,P022,Sports,9,242.06,2178.54,0.0,2178.54,Cash
T018994,2024-08-15,2024-08-15 20:56:33,STORE_09,CUST_0818,P031,Groceries,10,37.68,376.8,10.51,337.21,Cash
T018995,2024-08-15,2024-08-15 20:20:31,STORE_04,CUST_0891,P011,Electronics,1,1681.76,1681.76,0.0,1681.76,Debit Card
T018996,2024-08-15,2024-08-15 10:28:12,STORE_07,CUST_0712,P031,Groceries,1,39.15,39.15,0.0,39.15,Cash
T018997,2024-08-15,2024-08-15 21:17:36,STORE_03,CUST_0619,P012,Clothing,2,149.16,298.32,0.0,298.32,Cash
T018998,2024-08-15,2024-08-15 11:34:35,STORE_02,CUST_0363,P009,Sports,3,144.38,433.14,0.0,433.14,Credit Card
T018999,2024-08-15,2024-08-15 19:42:44,STORE_07,CUST_0067,P040,Home & Garden,1,170.75,170.75,0.0,170.75,Credit Card
T019000,2024-08-15,2024-08-15 08:48:05,STORE_05,CUST_0040,P022,Sports,3,276.6,829.8,0.0,829.8,Cash
T019001,2024-08-16,2024-08-16 10:35:26,STORE_02,CUST_0870,P004,Sports,3,44.95,134.85,0.0,134.85,Credit Card
T019002,2024-08-16,2024-08-16 14:41:04,STORE_05,CUST_0167,P010,Home & Garden,8,316.08,2528.64,19.61,2032.72,Cash
T019003,2024-08-16,2024-08-16 18:46:07,STORE_04,CUST_0443,P037,Groceries,1,45.13,45.13,0.0,45.13,Cash
T019004,2024-08-16,2024-08-16 14:52:31,STORE_08,CUST_0623,P005,Home & Garden,2,44.75,89.5,0.0,89.5,Credit Card
T019005,2024-08-16,2024-08-16 21:00:21,STORE_05,CUST_0327,P045,Home & Garden,2,89.8,179.6,0.0,179.6,Cash
T019006,2024-08-16,2024-08-16 10:19:45,STORE_03,CUST_0853,P040,Home & Garden,3,167.57,502.71,0.0,502.71,Debit Card
T019007,2024-08-16,2024-08-16 14:19:34,STORE_10,CUST_0501,P026,Electronics,3,1843.13,5529.39,0.0,5529.39,Credit Card
T019008,2024-08-16,2024-08-16 21:32:47,STORE_01,CUST_0224,P028,Home & Garden,2,303.58,607.16,0.0,607.16,Debit Card
T019009,2024-08-16,2024-08-16 21:10:34,STORE_05,CUST_0357,P020,Home & Garden,1,68.72,68.72,0.0,68.72,Cash
T019010,2024-08-16,2024-08-16 22:42:18,STORE_08,CUST_0078,P006,Electronics,1,523.29,523.29,0.0,523.29,Cash
T019011,2024-08-16,2024-08-16 14:06:58,STORE_09,CUST_0449,P011,Electronics,10,1514.81,15148.1,0.0,15148.1,Cash
T019012,2024-08-16,2024-08-16 21:06:21,STORE_02,CUST_0593,P004,Sports,2,53.32,106.64,0.0,106.64,Debit Card
T019013,2024-08-16,2024-08-16 19:43:29,STORE_06,CUST_0933,P015,Groceries,3,8.68,26.04,0.0,26.04,Credit Card
T019014,2024-08-16,2024-08-16 13:00:55,STORE_08,CUST_0688,P018,Electronics,5,1403.25,7016.25,0.0,7016.25,Debit Card
T019015,2024-08-16,2024-08-16 15:23:52,STORE_04,CUST_0559,P019,Sports,2,60.0,120.0,0.0,120.0,Credit Card
T019016,2024-08-16,2024-08-16 11:20:48,STORE_02,CUST_0412,P023,Groceries,10,29.08,290.8,0.0,290.8,Cash
T019017,2024-08-16,2024-08-16 12:39:19,STORE_01,CUST_0870,P003,Clothing,2,145.81,291.62,9.98,262.51,Cash
T019018,2024-08-16,2024-08-16 10:33:58,STORE_07,CUST_0024,P008,Sports,1,75.08,75.08,0.0,75.08,Mobile Pay
T019019,2024-08-16,2024-08-16 17:06:34,STORE_04,CUST_0093,P033,Clothing,2,118.77,237.54,0.0,237.54,Cash
T019020,2024-08-16,2024-08-16 14:08:17,STORE_05,CUST_0923,P003,Clothing,1,154.23,154.23,12.33,135.21,Cash
T019021,2024-08-16,2024-08-16 21:56:32,STORE_05,CUST_0167,P011,Electronics,10,1409.77,14097.7,0.0,14097.7,Mobile Pay
T019022,2024-08-16,2024-08-16 19:48:46,STORE_04,CUST_0955,P047,Sports,3,162.67,488.01,0.0,488.01,Cash
T019023,2024-08-16,2024-08-16 21:49:36,STORE_04,CUST_0910,P025,Clothing,2,172.86,345.72,0.0,345.72,Mobile Pay
T019024,2024-08-16,2024-08-16 13:05:37,STORE_07,CUST_0753,P034,Clothing,3,54.15,162.45,0.0,162.45,Mobile Pay
T019025,2024-08-16,2024-08-16 21:38:01,STORE_03,CUST_0018,P028,Home & Garden,2,314.43,628.86,0.0,628.86,Mobile Pay
T019026,2024-08-16,2024-08-16 20:09:21,STORE_03,CUST_0790,P011,Electronics,8,1414.49,11315.92,0.0,11315.92,Cash
T019027,2024-08-16,2024-08-16 22:27:19,STORE_01,CUST_0443,P039,Electronics,10,1778.37,17783.7,0.0,17783.7,Credit Card
T019028,2024-08-16,2024-08-16 22:32:27,STORE_06,CUST_0867,P017,Groceries,2,30.65,61.3,0.0,61.3,Credit Card
T019029,2024-08-16,2024-08-16 10:54:47,STORE_10,CUST_0316,P006,Electronics,4,489.96,1959.84,0.0,1959.84,Mobile Pay
T019030,2024-08-16,2024-08-16 14:52:10,STORE_09,CUST_0378,P037,Groceries,1,39.82,39.82,0.0,39.82,Debit Card
T019031,2024-08-16,2024-08-16 16:58:28,STORE_07,CUST_0894,P019,Sports,2,55.45,110.9,0.0,110.9,Cash
T019032,2024-08-16,2024-08-16 15:08:55,STORE_07,CUST_0152,P025,Clothing,2,149.26,298.52,0.0,298.52,Debit Card
T019033,2024-08-16,2024-08-16 14:29:51,STORE_07,CUST_0738,P044,Home & Garden,2,232.37,464.74,0.0,464.74,Credit Card
T019034,2024-08-16,2024-08-16 10:23:49,STORE_01,CUST_0135,P006,Electronics,3,471.24,1413.72,5.75,1332.49,Credit Card
T019035,2024-08-16,2024-08-16 11:25:27,STORE_01,CUST_0187,P017,Groceries,3,29.94,89.82,0.0,89.82,Cash
T019036,2024-08-16,2024-08-16 18:42:20,STORE_04,CUST_0796,P013,Groceries,2,17.98,35.96,0.0,35.96,Credit Card
T019037,2024-08-16,2024-08-16 20:42:09,STORE_09,CUST_0511,P042,Sports,1,283.17,283.17,0.0,283.17,Mobile Pay
T019038,2024-08-16,2024-08-16 21:49:08,STORE_02,CUST_0407,P007,Sports,3,172.59,517.77,0.0,517.77,Cash
T019039,2024-08-16,2024-08-16 09:06:09,STORE_05,CUST_0143,P021,Groceries,1,42.68,42.68,0.0,42.68,Credit Card
T019040,2024-08-16,2024-08-16 10:11:19,STORE_04,CUST_0109,P044,Home & Garden,2,207.7,415.4,0.0,415.4,Cash
T019041,2024-08-16,2024-08-16 14:02:37,STORE_04,CUST_0711,P004,Sports,6,49.18,295.08,0.0,295.08,Cash
T019042,2024-08-16,2024-08-16 08:08:20,STORE_10,CUST_0610,P049,Sports,1,128.0,128.0,19.45,103.11,Credit Card
T019043,2024-08-16,2024-08-16 14:15:04,STORE_06,CUST_0495,P010,Home & Garden,1,337.0,337.0,0.0,337.0,Debit Card
T019044,2024-08-16,2024-08-16 12:20:47,STORE_04,CUST_0816,P034,Clothing,2,49.36,98.72,0.0,98.72,Debit Card
T019045,2024-08-16,2024-08-16 22:08:42,STORE_08,CUST_0080,P024,Electronics,1,205.69,205.69,0.0,205.69,Credit Card
T019046,2024-08-16,2024-08-16 03:32:16,STORE_05,CUST_0360,P005,Home & Garden,3,44.53,133.59,0.0,133.59,Credit Card
T019047,2024-08-16,2024-08-16 11:50:48,STORE_07,CUST_0233,P012,Clothing,4,133.59,534.36,0.0,534.36,Debit Card
T019048,2024-08-16,2024-08-16 09:24:48,STORE_05,CUST_0197,P010,Home & Garden,1,314.64,314.64,0.0,314.64,Mobile Pay
T019049,2024-08-16,2024-08-16 11:10:03,STORE_01,CUST_0426,P012,Clothing,3,149.06,447.18,0.0,447.18,Cash
T019050,2024-08-16,2024-08-16 22:23:23,STORE_08,CUST_0903,P007,Sports,3,187.75,563.25,11.33,499.41,Mobile Pay
T019051,2024-08-16,2024-08-16 18:20:33,STORE_05,CUST_0556,P041,Clothing,2,189.96,379.92,0.0,379.92,Cash
T019052,2024-08-16,2024-08-16 17:56:09,STORE_02,CUST_0295,P039,Electronics,1,1523.09,1523.09,0.0,1523.09,Cash
T019053,2024-08-16,2024-08-16 15:25:26,STORE_09,CUST_0211,P041,Clothing,1,191.44,191.44,0.0,191.44,Credit Card
T019054,2024-08-16,2024-08-16 09:50:58,STORE_10,CUST_0547,P038,Electronics,1,547.17,547.17,0.0,547.17,Debit Card
T019055,2024-08-16,2024-08-16 21:04:49,STORE_10,CUST_0155,P024,Electronics,1,172.39,172.39,0.0,172.39,Mobile Pay
T019056,2024-08-16,2024-08-16 08:29:32,STORE_07,CUST_0404,P036,Sports,1,90.77,90.77,0.0,90.77,Cash
T019057,2024-08-16,2024-08-16 15:28:06,STORE_05,CUST_0113,P046,Clothing,6,65.05,390.3,0.0,390.3,Cash
T019058,2024-08-16,2024-08-16 09:27:59,STORE_10,CUST_0383,P044,Home & Garden,1,218.69,218.69,0.0,218.69,Cash
T019059,2024-08-16,2024-08-16 15:43:00,STORE_09,CUST_0852,P020,Home & Garden,2,69.86,139.72,0.0,139.72,Cash
T019060,2024-08-16,2024-08-16 16:27:26,STORE_10,CUST_0866,P021,Groceries,2,42.73,85.46,9.62,77.24,Mobile Pay
T019061,2024-08-16,2024-08-16 17:09:49,STORE_09,CUST_0763,P035,Home & Garden,7,145.86,1021.02,0.0,1021.02,Mobile Pay
T019062,2024-08-16,2024-08-16 21:07:50,STORE_04,CUST_0682,P042,Sports,3,244.99,734.97,6.13,689.89,Mobile Pay
T019063,2024-08-16,2024-08-16 14:38:47,STORE_02,CUST_0499,P027,Electronics,1,759.41,759.41,0.0,759.41,Cash
T019064,2024-08-16,2024-08-16 20:46:25,STORE_03,CUST_0269,P040,Home & Garden,3,147.26,441.78,0.0,441.78,Mobile Pay
T019065,2024-08-16,2024-08-16 14:59:35,STORE_04,CUST_0710,P009,Sports,2,140.11,280.22,0.0,280.22,Credit Card
T019066,2024-08-16,2024-08-16 19:37:56,STORE_03,CUST_0520,P027,Electronics,3,779.05,2337.15,0.0,2337.15,Credit Card
T019067,2024-08-16,2024-08-16 22:43:28,STORE_10,CUST_0453,P037,Groceries,1,41.35,41.35,0.0,41.35,Debit Card
T019068,2024-08-16,2024-08-16 09:43:04,STORE_10,CUST_0209,P020,Home & Garden,3,63.61,190.83,0.0,190.83,Debit Card
T019069,2024-08-16,2024-08-16 16:02:58,STORE_06,CUST_0717,P024,Electronics,3,170.06,510.18,7.35,472.68,Mobile Pay
T019070,2024-08-16,2024-08-16 19:12:12,STORE_07,CUST_0105,P043,Groceries,1,13.15,13.15,0.0,13.15,Debit Card
T019071,2024-08-16,2024-08-16 22:41:45,STORE_05,CUST_0105,P037,Groceries,2,42.97,85.94,0.0,85.94,Cash
T019072,2024-08-16,2024-08-16 10:56:47,STORE_03,CUST_0908,P001,Electronics,3,134.4,403.2,0.0,403.2,Cash
T019073,2024-08-16,2024-08-16 20:42:54,STORE_05,CUST_0939,P006,Electronics,1,524.46,524.46,0.0,524.46,Cash
T019074,2024-08-16,2024-08-16 15:53:44,STORE_07,CUST_0511,P004,Sports,4,47.25,189.0,0.0,189.0,Credit Card
T019075,2024-08-16,2024-08-16 22:18:42,STORE_01,CUST_0097,P019,Sports,2,59.61,119.22,0.0,119.22,Debit Card
T019076,2024-08-16,2024-08-16 10:55:17,STORE_06,CUST_0810,P007,Sports,4,202.9,811.6,0.0,811.6,Mobile Pay
T019077,2024-08-16,2024-08-16 22:24:56,STORE_07,CUST_0346,P024,Electronics,3,179.95,539.85,0.0,539.85,Mobile Pay
T019078,2024-08-16,2024-08-16 22:47:13,STORE_03,CUST_0456,P044,Home & Garden,3,237.03,711.09,0.0,711.09,Debit Card
T019079,2024-08-16,2024-08-16 17:47:02,STORE_04,CUST_0603,P004,Sports,3,48.13,144.39,17.75,118.76,Debit Card
T019080,2024-08-16,2024-08-16 08:07:49,STORE_01,CUST_0808,P021,Groceries,10,43.9,439.0,18.82,356.38,Debit Card
T019081,2024-08-16,2024-08-16 14:51:14,STORE_06,CUST_0486,P036,Sports,1,92.29,92.29,0.0,92.29,Cash
T019082,2024-08-16,2024-08-16 20:30:14,STORE_03,CUST_0081,P020,Home & Garden,3,65.89,197.67,0.0,197.67,Mobile Pay
T019083,2024-08-16,2024-08-16 11:57:02,STORE_03,CUST_0604,P023,Groceries,3,32.19,96.57,0.0,96.57,Mobile Pay
T019084,2024-08-16,2024-08-16 21:46:22,STORE_07,CUST_0811,P022,Sports,3,264.02,792.06,11.98,697.2,Credit Card
T019085,2024-08-16,2024-08-16 17:43:45,STORE_04,CUST_0497,P029,Groceries,1,11.56,11.56,0.0,11.56,Mobile Pay
T019086,2024-08-16,2024-08-16 12:16:05,STORE_03,CUST_0634,P007,Sports,3,173.13,519.39,0.0,519.39,Cash
T019087,2024-08-16,2024-08-16 09:40:09,STORE_08,CUST_0439,P029,Groceries,2,11.12,22.24,0.0,22.24,Credit Card
T019088,2024-08-16,2024-08-16 17:01:27,STORE_07,CUST_0959,P027,Electronics,1,855.47,855.47,0.0,855.47,Debit Card
T019089,2024-08-17,2024-08-17 13:01:41,STORE_08,CUST_0340,P040,Home & Garden,2,157.61,315.22,0.0,315.22,Cash
T019090,2024-08-17,2024-08-17 16:32:05,STORE_08,CUST_0071,P036,Sports,1,93.43,93.43,0.0,93.43,Cash
T019091,2024-08-17,2024-08-17 12:13:37,STORE_05,CUST_0737,P012,Clothing,2,145.1,290.2,0.0,290.2,Debit Card
T019092,2024-08-17,2024-08-17 22:26:18,STORE_05,CUST_0050,P031,Groceries,1,33.7,33.7,0.0,33.7,Debit Card
T019093,2024-08-17,2024-08-17 17:57:08,STORE_07,CUST_0146,P030,Groceries,1,15.12,15.12,0.0,15.12,Mobile Pay
T019094,2024-08-17,2024-08-17 17:42:35,STORE_02,CUST_0861,P015,Groceries,10,9.39,93.9,0.0,93.9,Cash
T019095,2024-08-17,2024-08-17 17:06:51,STORE_08,CUST_0034,P007,Sports,1,195.07,195.07,18.69,158.62,Cash
T019096,2024-08-17,2024-08-17 18:51:51,STORE_01,CUST_0969,P005,Home & Garden,2,42.6,85.2,0.0,85.2,Debit Card
T019097,2024-08-17,2024-08-17 09:34:27,STORE_08,CUST_0646,P046,Clothing,3,68.14,204.42,0.0,204.42,Credit Card
T019098,2024-08-17,2024-08-17 08:06:53,STORE_06,CUST_0475,P007,Sports,6,205.19,1231.14,0.0,1231.14,Credit Card
T019099,2024-08-17,2024-08-17 15:34:40,STORE_05,CUST_0265,P047,Sports,5,175.26,876.3,0.0,876.3,Credit Card
T019100,2024-08-17,2024-08-17 16:13:17,STORE_03,CUST_0215,P011,Electronics,1,1464.67,1464.67,0.0,1464.67,Mobile Pay
T019101,2024-08-17,2024-08-17 11:21:16,STORE_05,CUST_0886,P024,Electronics,2,190.31,380.62,6.14,357.26,Mobile Pay
T019102,2024-08-17,2024-08-17 09:08:19,STORE_06,CUST_0805,P049,Sports,2,135.64,271.28,0.0,271.28,Cash
T019103,2024-08-17,2024-08-17 12:17:52,STORE_08,CUST_0208,P015,Groceries,9,8.97,80.73,0.0,80.73,Cash
T019104,2024-08-17,2024-08-17 21:08:13,STORE_05,CUST_0275,P014,Clothing,2,183.06,366.12,0.0,366.12,Cash
T019105,2024-08-17,2024-08-17 22:08:25,STORE_07,CUST_0486,P027,Electronics,3,819.29,2457.87,0.0,2457.87,Cash
T019106,2024-08-17,2024-08-17 16:52:44,STORE_09,CUST_0405,P035,Home & Garden,1,157.33,157.33,0.0,157.33,Credit Card
T019107,2024-08-17,2024-08-17 16:46:32,STORE_04,CUST_0460,P023,Groceries,10,32.54,325.4,0.0,325.4,Mobile Pay
T019108,2024-08-17,2024-08-17 19:48:10,STORE_04,CUST_0066,P006,Electronics,1,520.44,520.44,0.0,520.44,Mobile Pay
T019109,2024-08-17,2024-08-17 14:55:49,STORE_06,CUST_0247,P015,Groceries,3,9.92,29.76,0.0,29.76,Cash
T019110,2024-08-17,2024-08-17 16:30:00,STORE_02,CUST_0259,P029,Groceries,2,12.82,25.64,0.0,25.64,Debit Card
T019111,2024-08-17,2024-08-17 09:01:12,STORE_07,CUST_0495,P031,Groceries,5,38.76,193.8,0.0,193.8,Credit Card
T019112,2024-08-17,2024-08-17 11:04:08,STORE_07,CUST_0283,P045,Home & Garden,1,88.03,88.03,10.93,78.41,Cash
T019113,2024-08-17,2024-08-17 08:52:50,STORE_10,CUST_0651,P015,Groceries,2,8.71,17.42,0.0,17.42,Mobile Pay
T019114,2024-08-17,2024-08-17 14:37:15,STORE_05,CUST_0846,P027,Electronics,2,740.73,1481.46,0.0,1481.46,Mobile Pay
T019115,2024-08-17,2024-08-17 22:38:14,STORE_01,CUST_0069,P001,Electronics,3,150.31,450.93,0.0,450.93,Mobile Pay
T019116,2024-08-17,2024-08-17 22:24:58,STORE_07,CUST_0909,P046,Clothing,1,59.08,59.08,0.0,59.08,Debit Card
T019117,2024-08-17,2024-08-17 15:33:34,STORE_07,CUST_0283,P048,Sports,10,153.3,1533.0,0.0,1533.0,Debit Card
